C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2023-09-25T00:00:00.000Z,-0.28870293498039246,0.9518599510192871,0.746522296294769,0.1111495630978705,1496,0,0.7685433626174927,0.6293501257896423,0.8530066609382629,0.267379679144385
2023-09-30T00:00:00.000Z,-0.280314177274704,0.8996630311012268,0.7267462422443749,0.11162678345386921,1496,0,0.748271107673645,0.6090629696846008,0.8298042416572571,0.2005347593582891
2023-10-05T00:00:00.000Z,-0.5905511975288391,0.9588893055915833,0.7182305786138613,0.12675769205084797,1496,0,0.7439576983451843,0.5959963798522949,0.8293768763542175,0.7352941176470593
2023-11-04T00:00:00.000Z,-0.1511579006910324,0.9028465151786804,0.7155399097797054,0.10604569972901826,1496,0,0.7321668863296509,0.5964412689208984,0.826302707195282,0
2023-11-09T00:00:00.000Z,-0.14875322580337524,0.9297924041748047,0.7244786836236783,0.10793801623146738,1496,0,0.7407692074775696,0.600139319896698,0.8386554718017578,0
2023-11-19T00:00:00.000Z,-0.18568840622901917,0.9135764837265015,0.7317218839783562,0.10520520732610597,1496,0,0.7490552067756653,0.6122594475746155,0.8382838368415833,0
2023-11-29T00:00:00.000Z,-0.15727002918720245,0.9301701188087463,0.7262588934624256,0.11019507952558039,1496,0,0.745863676071167,0.5976658463478088,0.8419042229652405,0
2023-12-04T00:00:00.000Z,-0.1298387050628662,0.9294469356536865,0.7162226088604033,0.10973130517075572,1496,0,0.7350491881370544,0.5877046585083008,0.8305737376213074,0
2023-12-09T00:00:00.000Z,-0.13695743680000305,0.935957670211792,0.7288755736435787,0.11256529571166882,1496,0,0.7495676279067993,0.5944462418556213,0.8480638265609741,0
2023-12-24T00:00:00.000Z,-0.13667334616184235,0.9295180439949036,0.7187571514467592,0.1139674041656585,1496,0,0.7405084371566772,0.5808701515197754,0.8346232175827026,0
2023-12-29T00:00:00.000Z,-0.12233169376850128,1,0.6981542629543394,0.14896165246371068,1496,0,0.735973596572876,0.5057085156440735,0.841901957988739,5.347593582887694
2024-01-03T00:00:00.000Z,-0.12571898102760315,0.9294189214706421,0.7343790102102616,0.11364739626353308,1496,0,0.7591700553894043,0.5942128896713257,0.8483412265777588,0
2024-01-08T00:00:00.000Z,-0.1509106606245041,0.9379562139511108,0.7468060344198642,0.11550408332034635,1496,0,0.7734784483909607,0.6037383079528809,0.8626522421836853,0
2024-01-13T00:00:00.000Z,-0.14575721323490143,0.932121217250824,0.7287366359001565,0.11996035873319742,1496,0,0.7554925680160522,0.5824634432792664,0.8494918942451477,0.1336898395721929
2024-01-18T00:00:00.000Z,-0.10672646015882492,0.9345043301582336,0.7531104001221567,0.11316922334298665,1496,0,0.780406653881073,0.606889545917511,0.8684297800064087,0
2024-02-02T00:00:00.000Z,-0.13342897593975067,0.929648220539093,0.756896268667275,0.11488596280943374,1496,0,0.7855172157287598,0.608469545841217,0.8706467747688293,0
2024-02-07T00:00:00.000Z,-0.14960630238056183,0.9361211657524109,0.753117063705297,0.11814366322600257,1496,0,0.7823079824447632,0.599729061126709,0.8705787658691406,0
2024-02-12T00:00:00.000Z,-0.12783405184745789,0.9328505396842957,0.7654272554402451,0.11363074914793167,1496,0,0.7937124967575073,0.6183889508247375,0.8782608509063721,0
2024-02-17T00:00:00.000Z,-0.11687041819095612,0.9386999011039734,0.7689231470037996,0.11365818321506,1496,0,0.7976973652839661,0.6209552884101868,0.8811691403388977,0
